properties{
  x = 0,
  y = 0,
  width = 960,
  height = 960,
  min_layer = 0,
  max_layer = 2,
  world = "swivels_town",
  tileset = "oceanset_outside",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 960,
  height = 960,
  pattern = "dirt",
}

tile{
  layer = 0,
  x = 576,
  y = 424,
  width = 128,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 584,
  y = 440,
  width = 128,
  height = 16,
  pattern = "13",
}

tile{
  layer = 0,
  x = 200,
  y = 424,
  width = 8,
  height = 16,
  pattern = "52",
}

tile{
  layer = 0,
  x = 168,
  y = 520,
  width = 32,
  height = 8,
  pattern = "57",
}

tile{
  layer = 0,
  x = 168,
  y = 432,
  width = 32,
  height = 8,
  pattern = "59",
}

tile{
  layer = 0,
  x = 160,
  y = 424,
  width = 8,
  height = 16,
  pattern = "51",
}

tile{
  layer = 0,
  x = 200,
  y = 440,
  width = 8,
  height = 80,
  pattern = "54",
}

tile{
  layer = 0,
  x = 160,
  y = 440,
  width = 8,
  height = 80,
  pattern = "53",
}

tile{
  layer = 0,
  x = 160,
  y = 520,
  width = 8,
  height = 16,
  pattern = "56",
}

tile{
  layer = 0,
  x = 168,
  y = 440,
  width = 32,
  height = 80,
  pattern = "58",
}

tile{
  layer = 0,
  x = 208,
  y = 504,
  width = 16,
  height = 16,
  pattern = "20",
}

tile{
  layer = 0,
  x = 208,
  y = 440,
  width = 16,
  height = 64,
  pattern = "22",
}

tile{
  layer = 0,
  x = 208,
  y = 424,
  width = 16,
  height = 16,
  pattern = "30",
}

tile{
  layer = 0,
  x = 224,
  y = 504,
  width = 352,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 576,
  y = 520,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 224,
  y = 504,
  width = 352,
  height = 8,
  pattern = "grass_light_edge_6",
}

tile{
  layer = 0,
  x = 216,
  y = 504,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_7",
}

tile{
  layer = 0,
  x = 216,
  y = 432,
  width = 8,
  height = 72,
  pattern = "grass_light_edge_8",
}

tile{
  layer = 0,
  x = 216,
  y = 424,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_10",
}

tile{
  layer = 0,
  x = 216,
  y = 408,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_1",
}

tile{
  layer = 0,
  x = 144,
  y = 424,
  width = 16,
  height = 16,
  pattern = "31",
}

tile{
  layer = 0,
  x = 144,
  y = 440,
  width = 16,
  height = 64,
  pattern = "21",
}

tile{
  layer = 0,
  x = 16,
  y = 496,
  width = 128,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 16,
  y = 512,
  width = 128,
  height = 16,
  pattern = "13",
}

tile{
  layer = 0,
  x = 144,
  y = 496,
  width = 16,
  height = 16,
  pattern = "19",
}

tile{
  layer = 0,
  x = 144,
  y = 512,
  width = 16,
  height = 16,
  pattern = "14",
}

tile{
  layer = 0,
  x = 0,
  y = 496,
  width = 16,
  height = 16,
  pattern = "20",
}

tile{
  layer = 0,
  x = 0,
  y = 512,
  width = 16,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = -320,
  y = 8,
  width = 16,
  height = 480,
  pattern = "22",
}

tile{
  layer = 0,
  x = 144,
  y = 496,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_5",
}

tile{
  layer = 0,
  x = 144,
  y = 432,
  width = 8,
  height = 64,
  pattern = "grass_light_edge_4",
}

tile{
  layer = 0,
  x = 144,
  y = 424,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_9",
}

tile{
  layer = 0,
  x = 144,
  y = 416,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_3",
}

tile{
  layer = 0,
  x = 16,
  y = 496,
  width = 128,
  height = 8,
  pattern = "grass_light_edge_6",
}

tile{
  layer = 0,
  x = 8,
  y = 496,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_7",
}

tile{
  layer = 0,
  x = -312,
  y = 376,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_1",
}

tile{
  layer = 0,
  x = -312,
  y = 384,
  width = 8,
  height = 104,
  pattern = "grass_light_edge_8",
}

tile{
  layer = 0,
  x = 904,
  y = 0,
  width = 56,
  height = 424,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 544,
  y = 336,
  width = 360,
  height = 88,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 752,
  y = 256,
  width = 152,
  height = 80,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 224,
  y = 416,
  width = 352,
  height = 88,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 304,
  y = 368,
  width = 240,
  height = 48,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 688,
  y = 288,
  width = 64,
  height = 48,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 744,
  y = 264,
  width = 8,
  height = 8,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 728,
  y = 280,
  width = 8,
  height = 8,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 736,
  y = 272,
  width = 16,
  height = 16,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 680,
  y = 296,
  width = 8,
  height = 8,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 672,
  y = 304,
  width = 16,
  height = 32,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 656,
  y = 320,
  width = 16,
  height = 16,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 664,
  y = 312,
  width = 8,
  height = 8,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 648,
  y = 328,
  width = 8,
  height = 8,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 528,
  y = 352,
  width = 16,
  height = 16,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 536,
  y = 344,
  width = 8,
  height = 8,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 520,
  y = 360,
  width = 8,
  height = 8,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 280,
  y = 392,
  width = 24,
  height = 24,
  pattern = "grass_light",
}
