properties{
  x = 0,
  y = 0,
  width = 640,
  height = 480,
  min_layer = 0,
  max_layer = 2,
  tileset = "oceanset_outside",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 640,
  height = 480,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 80,
  y = 328,
  width = 80,
  height = 32,
  pattern = "dirt",
}

tile{
  layer = 0,
  x = 88,
  y = 328,
  width = 64,
  height = 8,
  pattern = "grass_light_edge_6",
}

tile{
  layer = 0,
  x = 80,
  y = 336,
  width = 8,
  height = 16,
  pattern = "grass_light_edge_4",
}

tile{
  layer = 0,
  x = 88,
  y = 352,
  width = 64,
  height = 8,
  pattern = "grass_light_edge_2",
}

tile{
  layer = 0,
  x = 160,
  y = 344,
  width = 32,
  height = 32,
  pattern = "dirt",
}

tile{
  layer = 0,
  x = 224,
  y = 368,
  width = 8,
  height = 16,
  pattern = "dirt_edge_4",
}

tile{
  layer = 0,
  x = 200,
  y = 368,
  width = 8,
  height = 16,
  pattern = "dirt_edge_8",
}

tile{
  layer = 0,
  x = 208,
  y = 368,
  width = 16,
  height = 16,
  pattern = "dirt",
}

tile{
  layer = 0,
  x = 208,
  y = 384,
  width = 16,
  height = 8,
  pattern = "dirt_edge_6",
}

tile{
  layer = 0,
  x = 208,
  y = 360,
  width = 16,
  height = 8,
  pattern = "dirt_edge_2",
}

tile{
  layer = 0,
  x = 280,
  y = 360,
  width = 8,
  height = 16,
  pattern = "dirt_edge_4",
}

tile{
  layer = 0,
  x = 256,
  y = 360,
  width = 8,
  height = 16,
  pattern = "dirt_edge_8",
}

tile{
  layer = 0,
  x = 264,
  y = 360,
  width = 16,
  height = 16,
  pattern = "dirt",
}

tile{
  layer = 0,
  x = 264,
  y = 376,
  width = 16,
  height = 8,
  pattern = "dirt_edge_6",
}

tile{
  layer = 0,
  x = 264,
  y = 352,
  width = 16,
  height = 8,
  pattern = "dirt_edge_2",
}

tile{
  layer = 0,
  x = 328,
  y = 336,
  width = 8,
  height = 32,
  pattern = "dirt_edge_4",
}

tile{
  layer = 0,
  x = 288,
  y = 336,
  width = 8,
  height = 32,
  pattern = "dirt_edge_8",
}

tile{
  layer = 0,
  x = 296,
  y = 368,
  width = 32,
  height = 8,
  pattern = "dirt_edge_6",
}

tile{
  layer = 0,
  x = 296,
  y = 328,
  width = 32,
  height = 8,
  pattern = "dirt_edge_2",
}

tile{
  layer = 0,
  x = 160,
  y = 368,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_12",
}

tile{
  layer = 0,
  x = 176,
  y = 344,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_10",
}

tile{
  layer = 0,
  x = 184,
  y = 360,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_8",
}

tile{
  layer = 0,
  x = 168,
  y = 368,
  width = 16,
  height = 8,
  pattern = "grass_light_edge_2",
}

tile{
  layer = 0,
  x = 184,
  y = 368,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_11",
}

tile{
  layer = 0,
  x = 168,
  y = 328,
  width = 16,
  height = 8,
  pattern = "grass_detail_4",
}

tile{
  layer = 0,
  x = 88,
  y = 312,
  width = 16,
  height = 8,
  pattern = "grass_detail_5",
}

tile{
  layer = 0,
  x = 112,
  y = 312,
  width = 16,
  height = 8,
  pattern = "grass_detail_1",
}

tile{
  layer = 0,
  x = 144,
  y = 368,
  width = 16,
  height = 8,
  pattern = "grass_detail",
}

tile{
  layer = 0,
  x = 280,
  y = 224,
  width = 16,
  height = 24,
  pattern = "199_4",
}

tile{
  layer = 0,
  x = 296,
  y = 224,
  width = 64,
  height = 24,
  pattern = "200_4",
}

tile{
  layer = 0,
  x = 360,
  y = 224,
  width = 16,
  height = 24,
  pattern = "201_4",
}

tile{
  layer = 0,
  x = 272,
  y = 192,
  width = 16,
  height = 32,
  pattern = "204",
}

tile{
  layer = 0,
  x = 368,
  y = 192,
  width = 16,
  height = 32,
  pattern = "209",
}

tile{
  layer = 0,
  x = 336,
  y = 232,
  width = 8,
  height = 16,
  pattern = "213",
}

tile{
  layer = 0,
  x = 320,
  y = 232,
  width = 16,
  height = 16,
  pattern = "214",
}

tile{
  layer = 0,
  x = 312,
  y = 232,
  width = 8,
  height = 16,
  pattern = "215",
}

tile{
  layer = 0,
  x = 296,
  y = 224,
  width = 16,
  height = 16,
  pattern = "260",
}

tile{
  layer = 0,
  x = 344,
  y = 224,
  width = 16,
  height = 16,
  pattern = "260",
}

tile{
  layer = 0,
  x = 272,
  y = 176,
  width = 24,
  height = 16,
  pattern = "197",
}

tile{
  layer = 0,
  x = 360,
  y = 176,
  width = 24,
  height = 16,
  pattern = "197_2",
}

tile{
  layer = 0,
  x = 448,
  y = 264,
  width = 8,
  height = 16,
  pattern = "grass_dark",
}

tile{
  layer = 0,
  x = 456,
  y = 264,
  width = 48,
  height = 16,
  pattern = "grass_dark",
}

tile{
  layer = 0,
  x = 448,
  y = 192,
  width = 24,
  height = 40,
  pattern = "grass_dark",
}

tile{
  layer = 0,
  x = 296,
  y = 336,
  width = 32,
  height = 32,
  pattern = "dirt_variant_1",
}

tile{
  layer = 0,
  x = 352,
  y = 360,
  width = 64,
  height = 32,
  pattern = "dirt",
}

tile{
  layer = 0,
  x = 480,
  y = 360,
  width = 32,
  height = 32,
  pattern = "dirt",
}

tile{
  layer = 0,
  x = 416,
  y = 376,
  width = 80,
  height = 16,
  pattern = "dirt",
}

tile{
  layer = 0,
  x = 560,
  y = 368,
  width = 8,
  height = 16,
  pattern = "dirt_edge_4",
}

tile{
  layer = 0,
  x = 544,
  y = 384,
  width = 16,
  height = 8,
  pattern = "dirt_edge_6",
}

tile{
  layer = 0,
  x = 544,
  y = 360,
  width = 16,
  height = 8,
  pattern = "dirt_edge_2",
}

tile{
  layer = 0,
  x = 544,
  y = 368,
  width = 16,
  height = 16,
  pattern = "dirt",
}

tile{
  layer = 0,
  x = 536,
  y = 368,
  width = 8,
  height = 16,
  pattern = "dirt_edge_8",
}

tile{
  layer = 0,
  x = 592,
  y = 344,
  width = 32,
  height = 32,
  pattern = "dirt_variant_2",
}

tile{
  layer = 0,
  x = 592,
