properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  tileset = "oceanset_outside",
}

tile{
  layer = 0,
  x = 24,
  y = 24,
  width = 272,
  height = 192,
  pattern = "shallow_water",
}

tile{
  layer = 0,
  x = 288,
  y = 16,
  width = 32,
  height = 192,
  pattern = "cave_wall_2",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 288,
  y = 208,
  width = 32,
  height = 32,
  pattern = "cave_wall_3",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 32,
  y = 208,
  width = 256,
  height = 32,
  pattern = "cave_wall_4",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 0,
  y = 208,
  width = 32,
  height = 32,
  pattern = "cave_wall_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 32,
  y = 0,
  width = 256,
  height = 32,
  pattern = "cave_wall",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 288,
  y = 0,
  width = 32,
  height = 32,
  pattern = "cave_wall_1",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 0,
  y = 16,
  width = 32,
  height = 192,
  pattern = "cave_wall_6",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 32,
  height = 32,
  pattern = "cave_wall_7",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 192,
  y = 192,
  width = 32,
  height = 24,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 216,
  y = 208,
  width = 8,
  height = 32,
  pattern = "132",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 192,
  y = 208,
  width = 8,
  height = 32,
  pattern = "130",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 192,
  y = 184,
  width = 32,
  height = 8,
  pattern = "grass_light_edge_2",
}

tile{
  layer = 0,
  x = 184,
  y = 184,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_1",
}

tile{
  layer = 0,
  x = 224,
  y = 184,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_3",
}

tile{
  layer = 0,
  x = 48,
  y = 32,
  width = 224,
  height = 8,
  pattern = "dirt_edge_6",
}

tile{
  layer = 0,
  x = 272,
  y = 32,
  width = 16,
  height = 16,
  pattern = "dirt_edge_10",
}

tile{
  layer = 0,
  x = 32,
  y = 32,
  width = 16,
  height = 16,
  pattern = "dirt_edge_9",
}

tile{
  layer = 0,
  x = 32,
  y = 48,
  width = 8,
  height = 144,
  pattern = "dirt_edge_4",
}

tile{
  layer = 0,
  x = 280,
  y = 48,
  width = 8,
  height = 144,
  pattern = "dirt_edge_8",
}

tile{
  layer = 0,
  x = 32,
  y = 192,
  width = 16,
  height = 16,
  pattern = "dirt_edge_12",
}

tile{
  layer = 0,
  x = 272,
  y = 192,
  width = 16,
  height = 16,
  pattern = "dirt_edge_11",
}

tile{
  layer = 0,
  x = 48,
  y = 200,
  width = 144,
  height = 8,
  pattern = "dirt_edge_2",
}

tile{
  layer = 0,
  x = 184,
  y = 192,
  width = 8,
  height = 16,
  pattern = "grass_light_edge_8",
}

tile{
  layer = 0,
  x = 224,
  y = 200,
  width = 48,
  height = 8,
  pattern = "dirt_edge_2",
}

tile{
  layer = 0,
  x = 224,
  y = 192,
  width = 8,
  height = 16,
  pattern = "grass_light_edge_4",
}

tile{
  layer = 0,
  x = 96,
  y = 80,
  width = 80,
  height = 48,
  pattern = "dirt",
}

tile{
  layer = 0,
  x = 152,
  y = 96,
  width = 8,
  height = 16,
  pattern = "grass_light_edge_4",
}

tile{
  layer = 0,
  x = 120,
  y = 96,
  width = 32,
  height = 16,
  pattern = "grass_light",
}

tile{
  layer = 0,
  x = 120,
  y = 88,
  width = 32,
  height = 8,
  pattern = "grass_light_edge_2",
}

tile{
  layer = 0,
  x = 152,
  y = 112,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_5",
}

tile{
  layer = 0,
  x = 152,
  y = 88,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_3",
}

tile{
  layer = 0,
  x = 112,
  y = 88,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_1",
}

tile{
  layer = 0,
  x = 112,
  y = 96,
  width = 8,
  height = 16,
  pattern = "grass_light_edge_8",
}

tile{
  layer = 0,
  x = 120,
  y = 112,
  width = 32,
  height = 8,
  pattern = "grass_light_edge_6",
}

tile{
  layer = 0,
  x = 112,
  y = 112,
  width = 8,
  height = 8,
  pattern = "grass_light_edge_7",
}

tile{
  layer = 0,
  x = 96,
  y = 72,
  width = 80,
  height = 8,
  pattern = "dirt_edge_2",
}

tile{
  layer = 0,
  x = 176,
  y = 80,
  width = 8,
  height = 48,
  pattern = "dirt_edge_4",
}

tile{
  layer = 0,
  x = 88,
  y = 80,
  width = 8,
  height = 48,
  pattern = "dirt_edge_8",
}

tile{
  layer = 0,
  x = 96,
  y = 128,
  width = 80,
  height = 8,
  pattern = "dirt_edge_6",
}

tile{
  layer = 0,
  x = 96,
  y = 112,
  width = 16,
  height = 16,
  pattern = "dirt_variant_7",
}

tile{
  layer = 0,
  x = 160,
  y = 80,
  width = 16,
  height = 16,
  pattern = "dirt_variant_5",
}

tile{
  layer = 0,
  x = 200,
  y = 208,
  width = 16,
  height = 32,
  pattern = "131_3",
  tileset = "oceanset_inside",
}

chest{
  layer = 0,
  x = 136,
  y = 109,
  treasure_name = "gem",
  treasure_variant = 6,
  treasure_savegame_variable = "chest_012_opened",
  sprite = "chests/chest_yellow",
}

destination{
  name = "from_town",
  layer = 0,
  x = 208,
  y = 213,
  direction = 1,
}

teletransporter{
  layer = 0,
  x = 200,
  y = 224,
  width = 16,
  height = 16,
  destination_map = "Swivels Town/swivels_town",
  destination = "from_lake_cave",
}

custom_entity{
  layer = 0,
  x = 216,
  y = 109,
  width = 16,
  height = 16,
  direction = 0,
  sprite = "animals/water_frog",
  model = "water_frog",
}

custom_entity{
  layer = 0,
  x = 96,
  y = 173,
  width = 16,
  height = 16,
  direction = 0,
  sprite = "animals/water_frog",
  model = "water_frog",
}

custom_entity{
  layer = 0,
  x = 216,
  y = 165,
